id,marca,modelo,ano,cor,quilometragem,preco,combustivel,cambio,placa,chassi,disponivel,data_cadastro,padrao_placa
71c499eb-3044-419b-b2b5-9706212bbdef,Volkswagen,Gol,2012,Cinza,162102,33500.0,Etanol,CVT,BLC-1V52,81008665479BPIHLZ,Sim,2025-06-21,Inválido
eb22f6a3-7ef3-43aa-ab45-025b08185f25,Chevrolet,Onix,2014,Vermelho,118838,25500.0,Gasolina,CVT,KIX-7H17,54791317797TWGMHM,Não,2025-02-13,Inválido
08878c8b-eb3d-450f-b3cf-ad1a9a74fbf1,Hyundai,Creta,2017,Preto,62854,27600.0,Flex,Automático,EAL-2I14,42315807046LXEALA,Não,2025-02-19,Inválido
9d9eeafa-34b7-45d7-98b1-d8aa598d8b2b,Ford,Fiesta,2010,Vermelho,59583,24000.0,Elétrico,Manual,VNT-6H18,02402038951KROMNX,Sim,2025-02-17,Inválido
01fc4938-059e-4b04-8c91-15fa62f4ff1e,Hyundai,Tucson,2025,Vermelho,75027,83000.0,Gasolina,Manual,ORX-4R58,30143149755UBWFCM,Sim,2025-04-02,Inválido
aff8ad3c-38ca-40bd-beb7-cdc6b43ccadf,Chevrolet,Onix,2009,Branco,120865,19500.0,Gasolina,CVT,SZZ-5Q28,92559755118UTSHNY,Não,2025-04-06,Inválido
b895d648-1567-4fc7-9cca-3f53a9247334,Fiat,Uno,2013,Branco,136399,23500.0,Etanol,Automático,SRQ-3Q46,19549882715BENQJY,Não,2025-06-14,Inválido
f14e1daf-5dd1-435b-9ac2-758773002e2a,Renault,Logan,2014,Prata,81855,42000.0,Diesel,Manual,BOJ-5P74,73069457975WUTDKI,Não,2025-01-10,Inválido
63bb6855-c195-42b8-9148-4deedb24d54f,Honda,HR-V,2011,Cinza,97428,29500.0,Gasolina,CVT,LMT-4A49,63596222800USSYZM,Não,2025-04-12,Inválido
507c847b-3f89-4120-bc21-ae79dcf4ae48,Fiat,Mobi,2005,Azul,43481,37000.0,Flex,CVT,DVJ-3H84,64949254198FKNWGG,Sim,2025-02-12,Inválido
d66c6cfb-1d12-4167-951d-566352f6416b,Renault,Sandero,2023,Branco,29759,101700.0,Diesel,CVT,EOT-5D93,42085973077VZICVS,Sim,2025-01-26,Inválido
1db5c8e3-889c-4473-b765-6b9087ab7166,Hyundai,Creta,2017,Cinza,15513,66000.0,Diesel,Manual,FRR-3I76,17326679241DMPKWD,Não,2025-04-09,Inválido
197404f8-b8ec-45e8-8b52-2f16a99595f5,Honda,Fit,2022,Cinza,78666,63750.0,Elétrico,CVT,OBY-5W35,25427585606TFCXAF,Sim,2025-03-01,Inválido
ff3a4d57-ea4e-4410-85d2-eea5fba36416,Renault,Sandero,2008,Vermelho,195447,46500.0,Etanol,CVT,WYS-4Q76,59991483845DKFFTH,Não,2025-05-16,Inválido
0fd81cd0-cdee-4ac5-b3cc-4873d23b013a,Toyota,Yaris,2014,Branco,199965,27500.0,Diesel,Automático,YTM-6H13,68875155064IHITDG,Não,2025-02-11,Inválido
7c860a05-be63-4b33-87e6-c655ae9d0b2f,Hyundai,HB20,2022,Cinza,34443,75650.0,Gasolina,CVT,MHJ-2B59,86070367040ZDOLUG,Sim,2025-06-13,Inválido
a4389783-76cf-47e2-bda6-b45758bb30b0,Volkswagen,Polo,2012,Cinza,168705,29000.0,Elétrico,CVT,HTW-2C45,32006761761MCPMBZ,Sim,2025-02-11,Inválido
a7a56046-df7b-497a-9b3e-89fb4ac92c0c,Ford,Ranger,2006,Cinza,129439,32000.0,Gasolina,CVT,QAD-7P35,71540086251ECIRFI,Sim,2025-04-14,Inválido
299c9224-3ff5-4a2e-af2d-81a66083a542,Toyota,Corolla,2019,Azul,122247,41300.0,Diesel,CVT,MIC-4W92,61244447699XHJVDC,Não,2025-03-14,Inválido
9adfbec1-0c46-4fc2-9e68-5e85f8d73cfe,Ford,Ka,2023,Branco,101388,83700.0,Diesel,Manual,UON-3W40,69184248213RGKYSR,Não,2025-04-28,Inválido
46a80086-8123-4d97-9105-e4f4e5728c33,Ford,EcoSport,2016,Prata,121145,53900.0,Diesel,Manual,VJN-9C61,56766166939LXNXPR,Sim,2025-03-08,Inválido
ef7dc089-5a05-4074-8e1a-d94713c82826,Renault,Sandero,2005,Prata,93748,18500.0,Elétrico,Automático,QZY-3D88,03907393518ERBNVE,Sim,2025-06-14,Inválido
f7297953-e3e5-4d72-a024-9c964b6eaedb,Fiat,Uno,2016,Preto,26429,46200.0,Diesel,CVT,UHX-7W91,74583901789QYWTBJ,Sim,2025-05-23,Inválido
4403dc73-783c-4c13-ac3a-a1aa4c08c9e4,Hyundai,Tucson,2017,Prata,154827,61800.0,Gasolina,Manual,TAD-1F23,78538286198SCLBQC,Não,2025-04-25,Inválido
3c15fd2f-ae5d-4b1b-885e-e0443ee077d6,Hyundai,Creta,2011,Branco,145494,53000.0,Etanol,Automático,DGA-6P89,22513500382HWWZMQ,Não,2025-01-25,Inválido
f5551749-1d91-41aa-a839-88fd186de67a,Ford,Ka,2025,Branco,46467,76000.0,Elétrico,Automático,DQL-7D27,24247319338SSVUBH,Não,2025-02-12,Inválido
240a0572-e231-4dcc-83c8-9a5f40a40cb8,Fiat,Toro,2023,Vermelho,91041,40500.0,Elétrico,Automático,JCA-9Z16,31187764710QUUWJI,Não,2025-01-14,Inválido
0f239ca6-a36e-47ca-9f47-f7f2064de8dd,Toyota,Etios,2011,Vermelho,92761,46000.0,Etanol,Automático,JUI-5K27,93794417500UYPHCD,Não,2025-02-24,Inválido
61b9acac-4674-4502-bb3f-9ee8d6460a75,Honda,Fit,2011,Branco,183818,51000.0,Elétrico,CVT,ZUT-3U78,10995173895VKDBEI,Sim,2025-02-26,Inválido
208c117b-62bf-4de9-a5d8-af6daf13c3e5,Hyundai,HB20,2020,Prata,107337,44250.0,Flex,CVT,LPE-8S81,72596800059SFVCBE,Não,2025-05-11,Inválido
ca26ed4b-e856-48cc-97b4-700bbf9a39d6,Honda,City,2016,Cinza,148277,50050.0,Elétrico,Manual,DMY-7S10,77557984443VZLJSM,Não,2025-06-20,Inválido
b8c68bd3-fbe6-4cf3-8a8f-5e51556a1b31,Hyundai,HB20,2025,Cinza,115910,50000.0,Diesel,Automático,LXS-1N01,69590313316HAUYSC,Não,2025-01-24,Inválido
a1a7f765-c27f-454a-b528-bec509a2c46b,Volkswagen,T-Cross,2018,Prata,97591,35750.0,Gasolina,Manual,TNW-4E74,72823700027HEPBAZ,Sim,2025-06-21,Inválido
6ca29e45-65af-4af8-86af-4326e8c43a34,Hyundai,HB20,2019,Azul,40984,40600.0,Flex,CVT,JGK-8C62,74464519608ZZKMDV,Sim,2025-04-27,Inválido
d1a2efff-b117-4fa3-ab86-f29713941192,Renault,Sandero,2017,Vermelho,142278,34800.0,Elétrico,Manual,GOZ-1G62,71020665596FDDCTZ,Sim,2025-04-19,Inválido
2a89ba8f-9866-4220-aab8-cf0c4bdb7244,Renault,Sandero,2007,Prata,129249,42500.0,Diesel,CVT,OZO-7D28,33279566441MIYWLU,Não,2025-04-28,Inválido
9f636634-9202-4210-b720-f451d2267b94,Hyundai,i30,2015,Preto,50959,21500.0,Etanol,CVT,AUN-3D00,92989086565UTWJKR,Não,2025-05-03,Inválido
bde4713f-15d3-4823-ae3e-2552ecb48c6c,Honda,HR-V,2006,Branco,187205,43000.0,Diesel,CVT,DZX-7P83,03121954262OSJQQP,Sim,2025-02-14,Inválido
77031219-dc96-428a-8fa9-c78ab0a3fe83,Hyundai,i30,2024,Prata,51880,100700.0,Flex,Automático,UCZ-5J45,31594560655ARLPDW,Sim,2025-02-26,Inválido
c031f7df-e50f-4d1d-b6aa-965402ed3b70,Renault,Sandero,2010,Vermelho,80625,44000.0,Elétrico,CVT,QHD-0S57,62838570397HRKLJE,Não,2025-06-14,Inválido
58c4a4a9-9410-4d02-bd4a-59a31926c9fb,Chevrolet,S10,2017,Vermelho,118725,31800.0,Gasolina,Automático,RTN-5Z82,13733818833TBYWFT,Sim,2025-01-30,Inválido
eddf657e-89ec-451c-9d86-ff6af1d96212,Honda,Fit,2018,Branco,191605,49400.0,Flex,Manual,XFC-6T30,51564428497PLTSNX,Não,2025-05-17,Inválido
1d3616d8-fd76-49dd-942f-0b617adca198,Ford,EcoSport,2010,Preto,57461,36000.0,Elétrico,CVT,BUO-4L24,11259231397CFFRPU,Sim,2025-04-03,Inválido
f1166f18-6d3b-487b-acd5-1e91cc6dce8e,Ford,Ranger,2023,Prata,167538,100800.0,Elétrico,CVT,VBS-6V14,11778172881JHAUZH,Não,2025-04-27,Inválido
6c4202c3-f63f-446e-8076-1cd863a6900e,Toyota,Corolla,2024,Cinza,163319,95950.0,Diesel,Automático,ARW-1H87,89043360671XQGYIT,Sim,2025-06-21,Inválido
bc2cc045-63fc-4268-a278-5adce3ec1af1,Chevrolet,Onix,2012,Cinza,84341,38000.0,Diesel,Automático,RJC-7E29,37865462622SXFVYA,Não,2025-05-05,Inválido
d48b1572-6d39-49eb-a6f8-2ccdfe1de939,Renault,Sandero,2021,Azul,21721,37600.0,Diesel,CVT,AMP-5N73,85963039851NCEOWD,Não,2025-02-25,Inválido
bf544577-dc1b-4013-ae3e-77fd7fcb3f3a,Volkswagen,T-Cross,2024,Vermelho,162612,62700.0,Elétrico,CVT,DPE-7N03,39199977620VCUZVP,Não,2025-02-09,Inválido
3e40d0b9-fdd4-4e56-bdc6-f81c5a7fce41,Honda,HR-V,2013,Cinza,11077,38500.0,Diesel,Automático,VEB-3O16,92642053095NXGIBW,Não,2025-03-18,Inválido
3eff1dc1-5aeb-4b6c-9054-7e3c1422cba8,Fiat,Argo,2013,Vermelho,178514,25000.0,Diesel,Manual,SNP-7V38,10384186467GKQBNJ,Não,2025-01-30,Inválido
5d5f9045-f832-49b9-a410-0820271bb11c,Fiat,Argo,2010,Prata,150540,40000.0,Flex,Manual,YPN-3C36,32536094045YWXOBT,Sim,2025-06-13,Inválido
c5fae8c7-f615-4d36-ada2-ce829ec6a093,Honda,Civic,2019,Branco,141006,51100.0,Diesel,Manual,WPZ-1D08,79449497266BQQLHQ,Sim,2025-05-10,Inválido
ac4e99a0-213f-4f44-bc24-a7e7e026bb2a,Chevrolet,Spin,2015,Preto,187236,29500.0,Gasolina,CVT,QQP-6K56,63958918943DUTHKW,Não,2025-06-19,Inválido
5ce88213-73cf-4c64-a8f1-8c0c3c734180,Renault,Kwid,2013,Branco,136633,18500.0,Diesel,Automático,SSI-2G76,62362622910ZOBADC,Sim,2025-04-28,Inválido
06afd73e-bc3e-4bc6-8e83-09f6627dbd59,Honda,HR-V,2016,Preto,162768,40150.0,Flex,Manual,TAJ-7Z51,59962144190XSUZWZ,Não,2025-03-10,Inválido
3ccb5189-ced2-48a0-8e11-a3e556f86fc9,Honda,HR-V,2023,Cinza,13821,97200.0,Etanol,Automático,EVU-3I44,59434666276SDBIBH,Sim,2025-03-09,Inválido
0fe7348b-bafd-4f6d-a8dd-4dc74b7f71ac,Honda,HR-V,2013,Vermelho,69139,18500.0,Diesel,Manual,OGN-2M19,31156165292SFYICZ,Não,2025-06-02,Inválido
a53ab31a-29c9-4a95-9edf-4c593c74380a,Volkswagen,T-Cross,2020,Vermelho,181784,45000.0,Etanol,Manual,JDT-7M67,32817091928UNBRZS,Não,2025-02-11,Inválido
fc0cfbc5-9d09-4a0a-af8f-67a649812bef,Hyundai,Creta,2009,Preto,28633,57000.0,Diesel,CVT,UMV-4D59,88835878795UYKSJH,Não,2025-03-08,Inválido
4337f54f-77a3-4523-a367-a69514a2f70d,Chevrolet,Spin,2023,Cinza,21295,48600.0,Diesel,CVT,SPI-4K88,68540597567XJPJMP,Não,2025-02-11,Inválido
0981e2d7-2b9c-4db1-9c2c-2fd0996e1c3f,Renault,Logan,2016,Prata,162006,17600.0,Etanol,Manual,KVZ-2V04,33919713840BRFNAO,Não,2025-06-04,Inválido
a963280f-55c7-45af-a420-554943143eaf,Honda,HR-V,2024,Vermelho,172888,43700.0,Diesel,Manual,XQP-6G30,88223466382SICRJV,Sim,2025-03-23,Inválido
f72d5516-8e5e-48a1-b939-a4517f5ef670,Honda,Civic,2016,Cinza,48093,51150.0,Elétrico,Manual,WUK-3B38,28106313315PBKNKO,Sim,2025-06-16,Inválido
5f799290-b322-42fd-a142-fe74b199416f,Honda,HR-V,2007,Prata,179107,28000.0,Flex,CVT,DBN-7Q10,28576765636CSYPLJ,Não,2025-04-17,Inválido
d1a771ee-ceae-498c-8ff5-c76006b77d8b,Volkswagen,T-Cross,2020,Vermelho,99372,72000.0,Flex,CVT,XBA-5S62,74844650543QROSIZ,Não,2025-02-13,Inválido
be4811e6-14fe-4226-a80f-6cd8640b2807,Volkswagen,T-Cross,2008,Preto,57885,34000.0,Flex,Automático,IQB-5N84,40827915931XBWLMI,Não,2025-06-07,Inválido
f48ffcd7-9ab9-45f7-98c9-f83f217fd487,Volkswagen,Gol,2016,Cinza,37874,17600.0,Etanol,Manual,OEL-6H97,39290281994UXDQIA,Sim,2025-03-23,Inválido
630fd8a5-490a-4f5c-aa88-c305432efa78,Toyota,Corolla,2025,Azul,126441,54000.0,Gasolina,Automático,LLN-3K90,68601975677MUQWVM,Não,2025-03-08,Inválido
52d250c8-16c7-4e52-8be0-20984c73c11a,Fiat,Toro,2011,Vermelho,109177,26000.0,Elétrico,CVT,RWQ-8X26,81450608220AXEHVP,Sim,2025-02-01,Inválido
8cbf2358-7b4c-474c-a4d5-8e0980e70b31,Chevrolet,Onix,2025,Azul,180276,105000.0,Flex,Manual,VQR-5B90,43486786823RUBEQV,Não,2025-02-06,Inválido
cd914ae7-7960-4836-ac67-d4cc1036d71d,Ford,Ka,2016,Preto,110229,36300.0,Etanol,Automático,RUL-7W55,01734029654WRQAXF,Sim,2025-06-15,Inválido
b14b8672-7881-4ce7-baaa-96c1cddce31c,Ford,Ranger,2006,Azul,68472,46500.0,Diesel,CVT,ZVY-7G53,38551710877JRRXPU,Sim,2025-02-15,Inválido
8cead888-9206-436b-bfc2-d130d3921315,Toyota,Yaris,2024,Cinza,83870,81700.0,Flex,CVT,VTO-0N71,09532133217SLLNPX,Não,2025-04-29,Inválido
f60a6882-34eb-4e22-9da5-529d9394fbc6,Fiat,Uno,2013,Cinza,188362,41000.0,Diesel,Manual,VWE-8O87,62386456548MZYQNU,Não,2025-06-18,Inválido
cc300117-b320-46e3-b145-cf23596b3461,Volkswagen,T-Cross,2017,Vermelho,104501,51600.0,Diesel,CVT,IGF-1J74,36667970946TIQXFQ,Sim,2025-05-07,Inválido
f2493d67-9518-4092-9a97-9bc4fee8a40f,Hyundai,HB20,2023,Prata,137635,42300.0,Etanol,CVT,JCV-7U48,97081855647EKJJCZ,Sim,2025-05-19,Inválido
71113c67-1af4-4ebf-b377-99733fe3935e,Volkswagen,Polo,2009,Preto,135006,47000.0,Diesel,Automático,YET-1T11,30328348851VZVIVL,Não,2025-01-13,Inválido
8ba8efc1-95c4-41e7-9713-2b82cbe7512c,Ford,EcoSport,2018,Vermelho,115965,75400.0,Elétrico,CVT,RCM-0Y31,66141354938WVACPH,Sim,2025-06-12,Inválido
63ce4559-3ce6-4323-8de5-371e8938d2b2,Renault,Sandero,2023,Azul,51985,68400.0,Diesel,Manual,ONZ-3K50,56764583058NVTDFB,Sim,2025-06-02,Inválido
1f80d23f-f8cd-4cd1-ab95-c0d532f6d7cc,Fiat,Mobi,2013,Preto,27849,37000.0,Gasolina,Manual,HJH-0U68,82956140130JZMYXJ,Não,2025-04-19,Inválido
704509ed-8160-403d-b82c-ef4acb3375f9,Hyundai,i30,2015,Branco,70265,35500.0,Flex,Automático,OLQ-8V41,06689308404WBBWLI,Não,2025-03-06,Inválido
1f3731b3-bcc5-4c63-b244-5eaa5b6c8a20,Renault,Duster,2015,Preto,3191,44500.0,Diesel,Manual,XTN-2S11,78116644860JNBGZF,Não,2025-03-27,Inválido
77785806-ca28-4d03-9926-f6f12055bd48,Renault,Sandero,2023,Prata,48538,81900.0,Gasolina,Manual,ZLS-4T82,84878587207PPFJBC,Não,2025-02-10,Inválido
0128261d-9290-4c88-96c3-1b6f10db68bc,Toyota,Corolla,2011,Cinza,1105,25500.0,Flex,Manual,FQU-5I59,66731657098CXMLJQ,Sim,2025-01-21,Inválido
80ce2b2e-34d5-4466-ac9a-58e4b8ddc610,Hyundai,Tucson,2006,Branco,178913,41000.0,Diesel,Manual,DNR-2D82,10438248229IDBXVL,Sim,2025-04-07,Inválido
77991ad8-9521-450c-8d3b-077d8f90afd4,Fiat,Uno,2009,Prata,66283,17000.0,Diesel,Automático,IBA-2P25,38852411703RWILNR,Não,2025-04-22,Inválido
122da4c9-202c-4910-bf39-5586b4f0cf6e,Ford,Ranger,2012,Branco,30347,45500.0,Elétrico,Automático,NVM-1C62,07892847249AEJBBT,Sim,2025-02-01,Inválido
19f085ee-e9b8-4afa-adf9-64ad6b748a1a,Toyota,Etios,2014,Cinza,167412,40500.0,Etanol,Automático,TOY-3P12,47412640538ABGFFC,Sim,2025-02-26,Inválido
cdb175d4-62d7-4df8-b622-9a491760d8de,Chevrolet,Onix,2012,Branco,73680,55000.0,Diesel,Automático,MHV-7T07,34534589214GOFWVS,Não,2025-06-01,Inválido
84454db1-5a98-434c-94fa-97274f01c1ba,Toyota,Etios,2022,Cinza,98887,66300.0,Elétrico,Automático,VTV-6H99,63241213564MSRGYD,Sim,2025-04-18,Inválido
8286080a-4b43-4f89-9cf7-46fecfd68254,Chevrolet,S10,2015,Vermelho,172068,38500.0,Elétrico,Manual,NJP-6U28,05915776849KXXIHD,Sim,2025-04-25,Inválido
716d3e20-1a3c-473f-8c06-20744a8f8b5e,Fiat,Uno,2019,Vermelho,54054,21700.0,Flex,Automático,CBR-4D21,53106956474GTDFWD,Sim,2025-02-15,Inválido
7a28218f-a288-4705-92aa-fe350ec7a616,Chevrolet,Onix,2013,Prata,48400,41000.0,Flex,Automático,KQM-7R11,76827655735VVBUHQ,Não,2025-05-05,Inválido
90098689-3b58-480c-8e85-a79f85ea478a,Ford,Fiesta,2010,Azul,80696,27500.0,Diesel,Automático,CYX-5H62,31819526339ZNLOID,Sim,2025-04-01,Inválido
ca002535-b4a8-4421-a3e3-f267963698a3,Hyundai,Creta,2021,Azul,161984,57600.0,Gasolina,Manual,VMA-1V99,74665766175LTJMGS,Sim,2025-06-04,Inválido
8891a2fc-e172-4c64-9916-474d45d641d7,Hyundai,i30,2012,Vermelho,38990,34000.0,Elétrico,Automático,FEW-0G97,97776225367UHHOPT,Sim,2025-05-03,Inválido
f641dd85-b008-4ec5-bdd2-34f7e374b7d8,Honda,Civic,2014,Azul,125502,42500.0,Gasolina,Manual,LJP-8K60,84250440835LNBWWM,Sim,2025-01-04,Inválido
1853edaf-7587-429e-b08b-9e14a12f0406,Hyundai,i30,2016,Prata,127782,44000.0,Flex,Automático,RDP-2N99,63122912191ABLTEG,Sim,2025-01-24,Inválido
9bf6fd1e-b4a0-481e-8c3f-996ab43c4683,Chevrolet,Spin,2016,Prata,199138,30800.0,Etanol,Automático,YNR-8E87,07039799002FOTKOK,Não,2025-04-17,Inválido
40e16708-be33-47b4-bc15-407242973697,Chevrolet,S10,2021,Cinza,175809,33600.0,Etanol,Manual,IFE-7F88,09206000723ASKVSB,Não,2025-06-09,Inválido
f58da290-8518-4071-b080-c1508bb7666e,Ford,Fiesta,2012,Preto,55059,21500.0,Diesel,CVT,YSQ-4R99,94108449358TRSLUT,Não,2025-06-17,Inválido
efe9ff75-dc7c-425b-8166-a01812cd7ae7,Fiat,Argo,2018,Prata,83841,58500.0,Flex,Manual,RJJ-3X16,36058372170RUIZMJ,Não,2025-06-15,Inválido
b009a830-7c02-4e5c-9508-bee9af42a564,Ford,Fiesta,2010,Prata,19228,45500.0,Diesel,Manual,LYD-2V16,79856639568BUHOSH,Não,2025-06-14,Inválido
d17cadf8-2db1-4583-b531-69bc8bcd3102,Renault,Duster,2007,Branco,88385,47500.0,Diesel,Automático,DRR-9W38,93703783491XKANMD,Sim,2025-01-09,Inválido
a15d7133-be4e-41e2-978d-b2a5dfb778a6,Toyota,Yaris,2024,Vermelho,190386,76000.0,Etanol,CVT,VOQ-9Y53,81607357669NYJCVK,Não,2025-05-21,Inválido
b6ebac15-f3ba-4b45-b179-42394406164a,Chevrolet,S10,2025,Branco,179649,117000.0,Flex,Automático,QFZ-3Z26,87872900489AYUZWF,Sim,2025-02-24,Inválido
2297c017-a8ad-47ca-9993-180b31a40f5d,Chevrolet,S10,2009,Branco,196457,37500.0,Diesel,CVT,MMY-6Z32,19459519934FNCXBV,Sim,2025-04-12,Inválido
bb1db73b-d842-461e-9cec-b652739c9ca4,Hyundai,HB20,2008,Prata,127643,54500.0,Elétrico,Manual,CEE-0M01,39000864546SKKZIH,Sim,2025-04-01,Inválido
3f77b6fc-9b83-4638-9c4c-259509a89273,Volkswagen,Polo,2019,Vermelho,44728,35700.0,Gasolina,Manual,GHL-8W52,66889631236MGHLCL,Não,2025-06-01,Inválido
670d2a63-d60a-4a8e-b707-81c29dbcac3f,Renault,Kwid,2015,Preto,40408,29000.0,Elétrico,Manual,DOX-2N68,51295351008WWBXLX,Sim,2025-01-06,Inválido
becca940-6794-4365-bdaa-d00051c80906,Chevrolet,Onix,2018,Vermelho,35985,63700.0,Gasolina,CVT,OTI-7D45,50012756223BDAOTE,Não,2025-02-13,Inválido
25d81d42-074a-43cc-b6fe-586cd10ca9cd,Hyundai,i30,2009,Prata,151240,25000.0,Gasolina,Automático,BWI-0R77,37440280217VULIIR,Não,2025-01-02,Inválido
7046240c-2180-4881-bfae-c3ff6f5cdc47,Volkswagen,Polo,2018,Prata,84270,53300.0,Elétrico,CVT,DRD-2N37,24357455442UZNHTW,Sim,2025-01-11,Inválido
76ed1c76-d003-40a5-b5bc-29bcf29bef3f,Chevrolet,Onix,2015,Branco,133441,57000.0,Etanol,Automático,LPF-6M52,63189875544YBGPGU,Não,2025-01-06,Inválido
d0cf8d59-2dd8-4c30-be90-9563fef72a8c,Renault,Duster,2014,Branco,169897,35000.0,Flex,Automático,SZI-3R28,42935915079IBOGTD,Sim,2025-03-24,Inválido
14bea369-c67f-4295-986f-9b6b1a366495,Renault,Logan,2025,Branco,40569,78000.0,Gasolina,Manual,WCF-5O34,70982222624SLCFBB,Sim,2025-02-14,Inválido
451c4588-c8c6-4961-8806-4fc8cb250e86,Hyundai,HB20,2007,Branco,141603,21500.0,Flex,Manual,IGB-8E25,30524510435SKRJXM,Não,2025-03-27,Inválido
97ed25bf-6ae4-4a54-88d2-e8eb92a8b3f7,Renault,Sandero,2023,Prata,17781,78300.0,Flex,CVT,TWF-8U62,90999227772CGFYKM,Sim,2025-04-24,Inválido
b9ca19cb-4057-49e4-abeb-5c48ce896cbd,Ford,EcoSport,2014,Prata,6934,33000.0,Elétrico,Manual,UBM-6L54,03273024850GYWHWE,Sim,2025-01-14,Inválido
ad3409a6-31b7-47f0-94f1-ae6a8672abef,Chevrolet,Spin,2005,Cinza,83835,44500.0,Gasolina,Automático,ALK-4C12,26778815811QZCNRY,Sim,2025-03-12,Inválido
b5acc5a8-afda-40d0-9c13-adfa8f8d4fb8,Ford,Ranger,2023,Vermelho,68816,41400.0,Gasolina,Manual,BRC-6Q80,80395322579VQROJD,Sim,2025-03-28,Inválido
a96bc403-aa7e-4410-943c-20855047c538,Fiat,Uno,2021,Vermelho,163734,96000.0,Flex,CVT,RFF-7K73,11820015570VJPTLU,Não,2025-03-21,Inválido
60c13e90-961e-4f5c-86a6-5e6df48baf2e,Fiat,Mobi,2013,Azul,148489,52000.0,Etanol,Automático,UXZ-0C04,12052152570ZDVBDQ,Sim,2025-05-19,Inválido
199a08d0-8ab6-4334-9845-e4e33bf207cf,Ford,Ranger,2008,Preto,163222,39500.0,Diesel,Automático,AON-4W49,96374094895CYTDPU,Sim,2025-05-21,Inválido
625fb882-a827-4f15-98da-6fb575bda92c,Fiat,Uno,2022,Cinza,158188,75650.0,Gasolina,Manual,ZUL-3W21,45225170091YGDRCQ,Sim,2025-05-05,Inválido
e94c513b-f76b-48d5-8cac-3c826f75e6d7,Ford,Fiesta,2008,Branco,4819,26500.0,Elétrico,Automático,BIO-3D82,54866893577TFFLVR,Sim,2025-01-10,Inválido
8a661008-4f6b-47ba-8d6f-d32b9c26e359,Renault,Logan,2007,Cinza,157388,35000.0,Gasolina,Automático,VVY-1J84,18423119073ZXHTHO,Não,2025-02-17,Inválido
1426a06c-0cee-4fcb-b8c9-a2b41152e9d7,Hyundai,HB20,2012,Vermelho,107299,39000.0,Flex,Manual,GUZ-2M99,07289286344QYWROG,Sim,2025-06-20,Inválido
4c407c18-fa32-4488-9d89-5dd6e0d128c1,Ford,Fiesta,2013,Prata,86330,53000.0,Elétrico,CVT,BKV-0O75,10237856284QHFQEM,Sim,2025-02-05,Inválido
78251700-01c1-4560-bb4b-9b115c6afa3e,Chevrolet,Spin,2013,Branco,168349,57500.0,Flex,CVT,VVV-4I83,31623859930OWRGJK,Não,2025-04-17,Inválido
9c78658c-b9be-4638-8c03-020d77370f92,Ford,Ka,2018,Cinza,70794,27950.0,Gasolina,Automático,FHD-0L09,12092247530QGZVAO,Sim,2025-03-24,Inválido
d742bb1a-546f-4743-877c-ada7eed5dd9c,Chevrolet,S10,2010,Vermelho,198948,28500.0,Flex,Automático,WNV-4T58,20973158630TYWRMA,Sim,2025-06-04,Inválido
2886861e-2a8e-462d-a2e3-100b65582c90,Toyota,Hilux,2007,Branco,173956,51500.0,Etanol,Automático,YNN-3R28,01679458116JSJDTJ,Não,2025-03-27,Inválido
551a0ba0-aeb7-428e-b21b-5ca5b9ae0e63,Renault,Kwid,2006,Prata,194674,58000.0,Elétrico,CVT,OGY-9I11,29436652492YDZXAU,Sim,2025-01-08,Inválido
f94fb509-20de-45c0-bb54-a51d3425bb17,Ford,Fiesta,2010,Prata,871,31000.0,Etanol,CVT,NTK-0L66,37867933299XXGEKA,Sim,2025-03-03,Inválido
37b74924-0752-4adc-b70a-da419a2cead7,Ford,EcoSport,2019,Branco,153444,53900.0,Gasolina,CVT,RAA-4Z15,41033281928RFQGCD,Sim,2025-02-19,Inválido
f339c027-65e7-4e11-88e3-77726b191496,Hyundai,Tucson,2010,Branco,51892,48000.0,Etanol,Manual,DLP-6Y30,82017875499ODZBXI,Não,2025-02-05,Inválido
69218e3a-399b-4447-bfb6-914035a3467b,Hyundai,Creta,2006,Preto,18260,46000.0,Gasolina,CVT,KPR-8T04,37066860148DYUANV,Não,2025-03-03,Inválido
f6e53826-3acb-49ef-926a-5474f8ab5d42,Renault,Logan,2017,Preto,102190,39600.0,Gasolina,Manual,ADE-0A99,28036353195FWXBDL,Sim,2025-03-14,Inválido
0369a38b-1e9e-4634-a3b1-98ca8edb46da,Hyundai,HB20,2006,Vermelho,68006,58500.0,Gasolina,CVT,UPM-7U64,79790485539HNMQWW,Não,2025-03-29,Inválido
74e91d7b-8d68-460e-b619-333ce2f65bb6,Ford,EcoSport,2015,Vermelho,134030,50500.0,Etanol,CVT,VRD-2S44,11622426853YTJJTB,Não,2025-01-07,Inválido
5e0470fd-57a7-4984-bb04-ad17ccc5f5aa,Honda,Civic,2018,Cinza,45673,21450.0,Diesel,Automático,CUW-9Q19,37204110514VGKKYO,Sim,2025-04-21,Inválido
dcf62801-671f-42a2-be6a-8ad925436395,Fiat,Uno,2020,Cinza,6353,46500.0,Etanol,CVT,WUT-2D10,21892388695KICBWE,Sim,2025-01-13,Inválido
12a89cdb-f697-4ae2-8a8e-90841623aad5,Hyundai,HB20,2005,Preto,11437,37000.0,Gasolina,Automático,ZHA-4K63,08294708009GXYLHO,Sim,2025-05-16,Inválido
