id,marca,modelo,ano,cor,quilometragem,preco,combustivel,cambio,placa,chassi,disponivel,data_cadastro
f679f028-6ff2-4d89-bc67-673e6521b490,Ford,Ka,2006,Vermelho,74831,55500.0,Flex,CVT,LPA-0L00,53553457105CJdTEX,Sim,2025-06-17
4e7505ff-0870-48d3-819f-76e19f477b1f,Toyota,Yaris,2007,Branco,12005,24500.0,Diesel,Automático,LTU-1R08,14836662149CSCnHI,Sim,2025-01-16
523b4b32-60e5-4591-a462-d74649f6fe25,Toyota,Yaris,2015,Prata,167872,46000.0,Flex,Automático,MMM-7I26,46746911247dSTYjY,Não,2025-02-06
1e834125-7056-4ecc-9a67-a3783a87862a,Renault,Logan,2021,Cinza,32614,60000.0,Gasolina,CVT,GTG-1P65,03378054918qIDhXg,Sim,2025-06-10
60dee775-4242-4a17-8425-5b8e5769a50a,Volkswagen,T-Cross,2021,Branco,81834,73600.0,Diesel,Manual,FDJ-1L24,76190350791ZtzGEu,Sim,2025-04-19
c15c5905-3bea-48b3-be27-d506f9d6a0b6,Toyota,Corolla,2007,Cinza,174136,57500.0,Etanol,CVT,RMR-7N43,67585927320KbPVFp,Não,2025-03-12
7da46ce3-7120-4599-a416-3ffd3365c049,Hyundai,Creta,2010,Cinza,107160,18500.0,Etanol,CVT,LQG-6V17,69883697232FLWicb,Não,2025-04-24
0d3ed5f7-4c93-4580-b84f-4f06b01e71f6,Renault,Kwid,2017,Cinza,113936,68400.0,Gasolina,Manual,FDO-4I43,47957182052AItAOq,Não,2025-05-17
2f838931-49c0-4717-ad9a-c8069d96fc0f,Renault,Duster,2023,Azul,137383,90900.0,Etanol,Automático,KPE-5E07,90093300805bCuykb,Sim,2025-02-22
63053b0a-6ab9-46b8-9eef-b731849d89a1,Ford,Fiesta,2015,Cinza,68313,30000.0,Diesel,CVT,QCH-9C20,76873054074ZoyKQy,Não,2025-05-04
ceb4ea9c-81ae-4970-b154-02e8748269f9,Toyota,Corolla,2012,Cinza,15801,55000.0,Elétrico,Automático,UDT-3X49,42691267273vyjPnp,Sim,2025-06-11
9ed38f1c-a059-429b-8e28-94405e6cb71f,Ford,EcoSport,2011,Preto,153978,31500.0,Etanol,Manual,RYK-3W21,39410555877twQzih,Sim,2025-04-20
2ef5dcd3-657d-495b-b864-94e8486e26fc,Hyundai,Creta,2024,Cinza,142788,101650.0,Etanol,CVT,GZY-7E42,19718007649IeTKUk,Não,2025-01-11
ae57b2bf-2d24-468c-a3c8-956b9deb1430,Renault,Duster,2017,Preto,49043,51600.0,Etanol,CVT,HAU-9X01,57311881223Ziyooj,Não,2025-01-01
65f24014-c90c-48c7-bb0f-4c43b22e610b,Ford,Ka,2024,Vermelho,133437,70300.0,Diesel,Automático,STV-3A89,45916608647jAtgxk,Não,2025-03-04
eca395d6-6978-44f1-a65a-cefabb622526,Hyundai,i30,2013,Vermelho,99916,23500.0,Gasolina,Manual,DQI-2X54,16379767857ClTxTU,Não,2025-05-17
f969bc76-c3e9-4068-81f7-f9ffcd321d08,Ford,Fiesta,2025,Cinza,136542,42000.0,Gasolina,Automático,WXZ-0U32,06630427540PKdcGY,Sim,2025-03-10
c00b2f2a-94ee-4732-a18f-6cc739f8e8d3,Chevrolet,Cruze,2013,Cinza,83522,53000.0,Elétrico,CVT,MKL-6J72,54723477350jnrWFl,Não,2025-06-06
2f923528-773d-4b78-82c6-182bf769ed2b,Honda,City,2015,Azul,116022,24500.0,Diesel,Automático,JLS-6B68,90692022271TMcXtV,Não,2025-01-12
dc57b580-470c-4fd9-b23d-f7742dd40c59,Toyota,Corolla,2022,Vermelho,179504,70550.0,Flex,CVT,LPY-0J87,86605662499UqVdLj,Não,2025-01-12
17af4d43-ebb0-4b08-8d42-95cdec5e451b,Renault,Sandero,2015,Vermelho,82384,30500.0,Etanol,Automático,WUD-8P76,48405893597VZWbmc,Não,2025-06-20
87246643-1148-4470-ab1b-c0f07413137d,Hyundai,Creta,2020,Prata,117224,86250.0,Gasolina,Automático,UVF-1W34,51039556321UqOvZP,Não,2025-02-03
23eb5821-82c6-4d78-b3ac-df1d49086df3,Ford,EcoSport,2009,Vermelho,33351,48000.0,Flex,CVT,WXY-8S02,74089060303FpVWrr,Não,2025-06-19
d52a2bae-b0a3-4389-bb6c-1530111dd101,Honda,City,2014,Preto,148829,22500.0,Diesel,CVT,VPI-9O64,93147158894CRLeok,Sim,2025-06-15
efc4a5f0-e59d-406a-a6d5-fef2d98db703,Ford,Ka,2017,Preto,85134,40800.0,Flex,CVT,VBA-6L87,07279905568eQvHkd,Sim,2025-06-04
8f8302a7-089e-4742-98de-c3b7159d6fc6,Honda,Fit,2020,Cinza,188618,69750.0,Elétrico,Manual,ZWC-4Q07,76770013016bluVWt,Não,2025-06-15
06cad6f9-6a07-4a21-bbc9-392ee6bdaf9b,Honda,Civic,2009,Vermelho,87835,30500.0,Gasolina,Automático,GMA-9I55,76639074650wgAqcc,Sim,2025-03-01
c9372aec-c1db-45e9-a6cc-f9d1dcb3f5c6,Toyota,Hilux,2018,Prata,153391,52650.0,Gasolina,Manual,YOD-3M53,33199321201mpbcrK,Não,2025-04-01
03c75ba5-49c0-465c-95ef-6be008d8b313,Renault,Sandero,2025,Branco,190951,81000.0,Elétrico,Manual,DYB-4M49,00207069541Uockqv,Sim,2025-06-17
88ba8f46-1f6b-441c-85e6-aeb018134c7f,Chevrolet,Spin,2015,Vermelho,5935,28000.0,Gasolina,Automático,UMI-4T65,67397531462KtmYDl,Não,2025-05-12
dfaf82d0-0805-4a96-9e56-2cf22c7fb917,Toyota,Yaris,2023,Azul,81071,58500.0,Elétrico,Manual,AEA-1J68,87686885530wDreqn,Não,2025-01-20
b69c4a10-0b41-4746-814f-494c155428f4,Hyundai,i30,2021,Vermelho,36887,52800.0,Gasolina,Manual,KFQ-7Y19,88002201279UubiLx,Não,2025-03-14
697cb581-9f71-4422-8f7a-e39479c8a273,Chevrolet,S10,2010,Branco,107328,24000.0,Gasolina,Automático,HPI-4G72,24540116864kuHFFZ,Não,2025-03-02
568d1056-ec99-4b49-a847-a5a5027460d7,Fiat,Mobi,2025,Vermelho,19560,56000.0,Gasolina,CVT,ZYB-0A61,64611889503eesNTM,Não,2025-03-17
a23194c1-980e-4eb5-9e08-f22313d0ce5c,Toyota,Etios,2024,Azul,44311,93100.0,Flex,Manual,CSJ-1M23,38817562986lyHNfp,Não,2025-06-03
cdef405a-da20-4ddd-924c-f8e1491168a9,Ford,Fiesta,2005,Cinza,193366,26500.0,Diesel,CVT,KBX-7H06,44977273238fXaZxH,Sim,2025-01-30
054d1d1b-d7c0-4b24-a9f0-d67b5213a2bb,Chevrolet,Onix,2022,Branco,164755,74800.0,Gasolina,Manual,LBR-2O11,56310207093kOsySo,Sim,2025-05-15
ebe35d3c-2f4c-4a88-9e6d-85ee542a59d5,Fiat,Uno,2008,Prata,110301,15500.0,Diesel,Manual,GAA-3S48,76136020643mPZblK,Sim,2025-04-02
877dbb58-8936-40b2-bf22-c745c2d82676,Fiat,Mobi,2021,Branco,195611,95200.0,Elétrico,CVT,SMS-0H13,78830545153tmvkss,Não,2025-05-15
7f579673-5551-4721-8add-69472c65e959,Honda,Fit,2011,Branco,87096,52000.0,Elétrico,Automático,NNU-2V69,91750210986SoyQfz,Sim,2025-04-24
e2925704-c9ae-4496-8249-72533d9b202d,Fiat,Uno,2023,Azul,108749,48600.0,Etanol,Manual,CNA-7X47,23154973002tVKRFU,Sim,2025-03-08
b46d55e4-56ca-4f17-9786-26e08c1b670c,Honda,City,2013,Prata,162517,46500.0,Diesel,Automático,OPE-3Y44,45338966475pBsmVj,Sim,2025-04-15
1cdaa8b4-5718-4c5b-b4ee-97cf18c028be,Volkswagen,Virtus,2020,Azul,82718,72000.0,Diesel,Automático,PZN-2D91,85842026261sQojPb,Não,2025-06-14
81df2603-7674-4a3d-84b4-75e28f68b2e4,Honda,HR-V,2025,Vermelho,79821,81000.0,Flex,Automático,PPS-4M17,69395970292pAHCcY,Não,2025-03-08
21485a91-ae3c-4b41-aa85-7ac4e56f5962,Chevrolet,Onix,2019,Preto,44612,43400.0,Flex,CVT,IEN-8R13,05955355398naKaRo,Sim,2025-03-02
b5214770-ecb0-4b06-a10c-971197e67e75,Chevrolet,Spin,2016,Preto,107625,19250.0,Diesel,Automático,NYH-4V44,85000618390rJTEPX,Sim,2025-05-15
3154abc4-2adc-4956-aa1e-8bc41ce893fd,Toyota,Corolla,2024,Azul,48918,89300.0,Diesel,Manual,EIX-4V92,70323595283nHLPbZ,Sim,2025-02-01
daae194d-7b4f-4bf1-b229-686d3db84251,Toyota,Etios,2025,Prata,71416,102000.0,Gasolina,Automático,GIK-0X20,63361714568kvyoHf,Sim,2025-04-04
433a2245-ef69-461a-a452-68a871649ec0,Ford,Fiesta,2006,Azul,71809,58500.0,Flex,Automático,YYK-0S32,02200391110QItKNB,Não,2025-04-17
3772e47c-f916-4be0-b3aa-8de8adfe50cf,Chevrolet,S10,2020,Branco,138581,53250.0,Flex,Automático,GUT-9U98,09882515636pPfmYB,Não,2025-01-18
f9e4512f-477a-4230-80cb-faab6937aa1c,Honda,Civic,2012,Branco,122694,16500.0,Gasolina,CVT,FWY-2N82,98751542214iftSgP,Sim,2025-03-06
c62fbf2d-f768-4e7f-9e4d-cc7553a07ef9,Hyundai,Creta,2013,Preto,134103,17500.0,Diesel,CVT,MHT-9J88,85757086646WfUdpv,Sim,2025-03-07
a9c91381-2e00-494c-a39e-fb1545b5ab42,Honda,Fit,2008,Prata,113837,36500.0,Diesel,Manual,CYH-8B16,37874093560xJpuxo,Sim,2025-01-07
cbd13077-d7f8-40a5-8958-a73431bbb135,Ford,Ranger,2007,Cinza,199192,31500.0,Diesel,Automático,CME-9H65,14728447137wcSLDL,Sim,2025-03-14
15893904-f0b2-438f-aa60-2fa298a890f9,Ford,Ranger,2014,Vermelho,159429,25000.0,Flex,Automático,WIF-5R59,06916292929JAtQKS,Não,2025-05-22
fd2fc6ce-885e-44ab-8aa3-91584614e434,Fiat,Mobi,2019,Prata,64852,22400.0,Gasolina,Automático,EFE-0C03,63758114469aRARer,Não,2025-05-01
24e57eff-53e8-4cc1-969c-7545a6755bc4,Fiat,Uno,2016,Vermelho,104490,36300.0,Gasolina,Automático,IXJ-4W15,73245369214dJWOsi,Não,2025-06-20
637cbc11-3c11-47d1-981b-cb950391ed6e,Chevrolet,Onix,2018,Prata,137871,26650.0,Etanol,Automático,SYS-3F72,67435115445cpXSWK,Não,2025-05-10
5cc22c65-e551-4297-8f7b-7f69c03428a7,Renault,Logan,2011,Vermelho,91615,24500.0,Gasolina,Automático,FVR-0D38,11613683062wtAQGD,Não,2025-05-29
b883921d-3751-4b79-91ff-845c08a10627,Toyota,Etios,2014,Cinza,179195,26000.0,Etanol,Automático,BDL-4B06,02675870492ziNgEk,Sim,2025-05-09
ef0c5cd8-ae94-4a6f-a9e2-2e0d5b7f29f2,Volkswagen,Virtus,2007,Azul,170544,43000.0,Flex,CVT,KNZ-0Q02,97380344770wUsagx,Sim,2025-01-06
f72a8e78-76b6-4586-9deb-e320342d2c69,Chevrolet,S10,2015,Prata,169295,24000.0,Elétrico,Automático,LDE-9L47,42173208685Dnogsp,Não,2025-05-16
d0a51f1c-1d76-4a54-86fb-9238ee017a6e,Renault,Logan,2019,Azul,11104,60200.0,Flex,Manual,FOP-8F03,29716925041RpcjiA,Não,2025-03-10
fe9c2272-81cc-415c-bae2-38b9485d5a07,Honda,HR-V,2011,Azul,184230,15500.0,Gasolina,CVT,PPZ-1O75,94854413159doEXTk,Não,2025-02-11
6308ab62-14af-4c09-bcf2-8004a7c311e4,Fiat,Uno,2018,Azul,112296,70850.0,Elétrico,CVT,XFG-7O14,48914024166CZIkWi,Sim,2025-04-21
2cd18ce3-2b4f-442a-9c18-d13fede39865,Fiat,Uno,2023,Preto,114832,43200.0,Etanol,Automático,RLD-1R87,30599442393DPrLkE,Sim,2025-05-09
a60a92a9-e25e-46ad-be67-d09487b4ea8a,Toyota,Etios,2007,Prata,39352,39000.0,Etanol,CVT,ZEG-1U35,86282426379FdeZwn,Não,2025-06-22
0823d2aa-45bb-4d52-8e3a-033a0035562d,Toyota,Yaris,2006,Cinza,116371,53500.0,Diesel,CVT,REA-6X17,52045236282iDGwPM,Não,2025-05-27
fe08f611-333d-4f00-b71e-d93f4156ad58,Renault,Duster,2012,Cinza,147162,37500.0,Etanol,CVT,ZJE-9L91,56177933426bLlcnG,Não,2025-01-26
cbabeed2-6a9f-4465-8c26-8183c428894d,Toyota,Corolla,2011,Prata,80566,49000.0,Diesel,Automático,KNF-3A01,98656511244AeNKtL,Não,2025-01-23
e3259e07-6cb3-4950-9e27-6a367b75d2af,Volkswagen,Virtus,2013,Vermelho,5899,21000.0,Etanol,Manual,UYO-9K42,43630325006PfEOzf,Não,2025-04-19
96366bba-b981-461c-8996-aee341b18a3b,Fiat,Mobi,2021,Branco,198260,84000.0,Elétrico,Manual,ETV-9G72,12353609702kvRghJ,Não,2025-03-10
d2dceb44-673b-4a31-811e-7ce282429c1d,Ford,Ranger,2009,Branco,177277,19500.0,Elétrico,Manual,GCY-7C03,58994267115hxLdVz,Não,2025-05-16
555cd434-f243-4b7b-8446-5ab5b7fa9d83,Fiat,Mobi,2018,Azul,2448,30550.0,Diesel,CVT,IYQ-3P62,89282750334KWkFuJ,Não,2025-01-16
4faac87c-9519-4b4e-8355-95b7d2dbf44f,Fiat,Toro,2011,Azul,68069,54000.0,Gasolina,Automático,VUZ-2F29,70252079229WaiOkT,Sim,2025-05-16
27e4fd17-fd38-4463-b6da-1422556cee29,Fiat,Uno,2005,Azul,173410,29500.0,Elétrico,CVT,YFY-6Y44,42124997215CASKNS,Sim,2025-06-01
5d1e9c8e-04c2-4668-9c6e-f81ebb5b40b9,Hyundai,Tucson,2007,Cinza,132395,33500.0,Elétrico,Manual,JFN-7L38,40422367384hADxgI,Sim,2025-06-16
a39ba24f-1150-4c2d-90db-3cb24d85b9f0,Volkswagen,Polo,2015,Vermelho,196854,48000.0,Gasolina,Automático,KUP-1A90,51698914597ayizfb,Não,2025-04-24
99ed5678-3360-41e2-9122-d213f8797ea1,Toyota,Yaris,2015,Azul,66495,45500.0,Elétrico,Automático,BTI-3W33,13461391999YWjwbq,Não,2025-05-26
64dbbd2b-5434-4e4b-b473-65ded5554b68,Renault,Sandero,2024,Preto,69688,46550.0,Flex,Automático,SRX-5M49,49244776943FRMHyR,Não,2025-03-06
78201eb2-eea5-40a0-b27a-eb291b7c2429,Toyota,Yaris,2014,Preto,40954,19000.0,Gasolina,Automático,DIW-5Z04,70461958221tXeCIp,Sim,2025-03-29
2afbb0d9-c884-4830-9f01-0be2c685a047,Fiat,Uno,2018,Cinza,136884,67600.0,Elétrico,Manual,UMT-9X76,24892403961aWwlBi,Não,2025-02-10
bc983c2d-66e4-4367-9d6a-0a7c8a7c20f6,Ford,EcoSport,2013,Prata,85043,35000.0,Gasolina,CVT,VAW-5Q40,57027337168AYFJwt,Sim,2025-03-28
88fbe3f7-9b31-49d6-bff5-db89379ec8ed,Fiat,Mobi,2025,Cinza,192598,37000.0,Flex,CVT,IPL-1W99,47636347346eVkwMx,Sim,2025-03-14
9056c354-4a44-4271-bca2-6f550041c20f,Renault,Sandero,2021,Branco,3034,80800.0,Etanol,CVT,LYC-3M55,41636145988sXduPc,Sim,2025-05-22
d71cf138-4907-44ac-a254-60050bfeb2c2,Fiat,Argo,2006,Azul,14677,55000.0,Diesel,Manual,PVC-5T09,56980911819pNqNgF,Sim,2025-03-25
7965a418-b43e-4215-804b-dd38b8b3f45a,Toyota,Hilux,2014,Cinza,20995,54000.0,Elétrico,Manual,TGQ-3D01,25173551992CREHQS,Sim,2025-04-02
1a642e1f-578f-4c81-b2c7-f24ad9315442,Honda,HR-V,2012,Branco,42430,37000.0,Flex,Manual,DCJ-8B94,14252479069XPoqSR,Não,2025-03-22
b4464891-aabf-41b2-ac32-04ec61dd1dbb,Ford,Ranger,2010,Prata,132529,26000.0,Elétrico,Automático,OFO-4V30,17605522407asLDIP,Sim,2025-04-10
bd5f8b63-b1d4-499c-87f9-b671d24a6440,Toyota,Hilux,2016,Cinza,2006,42350.0,Flex,CVT,KMS-8X67,35066320098WWudmv,Não,2025-03-18
d504213f-bed6-49c6-b338-35e0c95c7acb,Renault,Duster,2017,Azul,185379,72000.0,Elétrico,Automático,CQO-2V59,30096612569XmJbxD,Sim,2025-02-05
0bf6256b-4fef-4024-91d0-a432280eb1b7,Fiat,Mobi,2018,Prata,83677,56550.0,Gasolina,CVT,HIE-9E62,07692839144iPzyWd,Não,2025-02-16
a395911d-9864-47e7-b96e-5653cdcbbec9,Chevrolet,S10,2008,Preto,189286,24500.0,Diesel,CVT,FFE-9Z71,77892726274KoMACa,Sim,2025-05-17
28d763b6-463f-42dc-817d-d560cc81ea86,Hyundai,HB20,2012,Branco,87660,39500.0,Elétrico,CVT,QAA-3S15,00902320260JHuYyA,Não,2025-04-20
d41622b4-c5c2-462b-9c1a-11b86a55c5b1,Volkswagen,T-Cross,2005,Prata,182220,46500.0,Elétrico,Automático,VTQ-8V85,95922437976qNrsmX,Sim,2025-02-11
228cd247-53a4-4ab9-a9d7-1eff28945b96,Fiat,Uno,2011,Cinza,117000,16000.0,Diesel,Manual,VIV-4A59,30443179755arEBZY,Sim,2025-03-29
18e36cdc-9cfe-465e-a9ff-28b38cb63b0b,Ford,EcoSport,2020,Branco,2379,34500.0,Gasolina,Manual,QKZ-6H22,31168548528NcoxPm,Sim,2025-06-01
762bcf27-8e78-42bc-9a6a-19728fbd82aa,Ford,Fiesta,2016,Vermelho,118011,24200.0,Flex,Manual,JSQ-8H63,12861954221AHdfWB,Não,2025-03-15
13715834-bd19-45f9-9bf1-9aaf70b0db9e,Chevrolet,Cruze,2025,Vermelho,32721,83000.0,Flex,Automático,BZH-3L72,46967304444cRWzxH,Não,2025-03-15
9c93768e-cb88-41cf-aacb-bc45856a509a,Honda,City,2009,Preto,54766,33500.0,Etanol,Manual,ZLG-4G09,23402940425JCdegJ,Não,2025-04-15
f4caa253-2887-4e0a-ae7b-2819815ef608,Volkswagen,Virtus,2019,Branco,6924,42700.0,Diesel,Automático,GIB-6B07,16359623774LjTucR,Não,2025-04-17
fb1be292-a09f-48eb-9d47-9cbeb6825a95,Renault,Kwid,2005,Preto,36048,51000.0,Flex,CVT,ZUL-2K59,27515883722xPgcMw,Não,2025-06-03
719a32ec-b4c0-4b46-95b7-f9022a10a048,Chevrolet,Onix,2016,Preto,166858,58300.0,Elétrico,Manual,VLB-6B66,06518332902NCupix,Não,2025-01-11
84397aac-1f05-434c-9078-86f261432e6e,Chevrolet,Cruze,2017,Branco,90294,51600.0,Etanol,Manual,RWG-5A88,01896483503mKuZwW,Não,2025-06-09
b987c632-6660-4ea8-8633-41980a006424,Honda,City,2012,Branco,89026,17500.0,Flex,Manual,YMG-3Q59,80809246602jSpakD,Não,2025-06-01
d524d38d-ce45-41a4-a9c1-5fb0d4fc10fd,Renault,Duster,2023,Preto,53684,73800.0,Elétrico,CVT,VFM-8Q75,27557014311cwxzyF,Sim,2025-02-28
2a96daac-0b52-4691-a873-efb74c1e9228,Chevrolet,S10,2015,Branco,103439,19500.0,Flex,Automático,KHZ-1J23,81575298533sLcRtS,Não,2025-04-10
74ae765e-285d-49de-980c-97bccd0d178d,Fiat,Toro,2007,Cinza,96146,39500.0,Diesel,Automático,HMM-1C63,15640388493tYlvgI,Não,2025-03-18
c9146d45-5858-42b3-9eb4-33c8545c0078,Renault,Logan,2021,Preto,67651,73600.0,Elétrico,Automático,KWH-2Y10,32979864963MLcLwy,Sim,2025-02-12
8980bea8-828a-413d-ad48-c573037fe101,Ford,EcoSport,2011,Azul,85010,53000.0,Gasolina,Manual,QQT-2F12,46998741897lEyeYP,Não,2025-02-27
0321fdc5-bcf2-428e-ad4c-e2ddedad5fe6,Fiat,Mobi,2020,Branco,167120,24000.0,Gasolina,Manual,UPF-6C33,29365405427UZuIZh,Não,2025-02-13
d088d6b4-541c-4544-9639-5f53794444a3,Honda,Fit,2006,Branco,168474,30000.0,Elétrico,CVT,FSM-2A33,78826292050kSOJHn,Não,2025-02-09
cbc8031a-8c06-4731-84eb-69c3d8033066,Fiat,Uno,2017,Prata,96399,41400.0,Diesel,CVT,LCK-7Q86,12864560068VrjQMx,Não,2025-05-28
e70ae2bf-63d4-43b7-8ad4-388b5f704fb4,Toyota,Etios,2011,Vermelho,92399,60000.0,Elétrico,CVT,ULJ-3C04,96949001964QXcwSV,Não,2025-03-28
b7722097-fbed-4db2-8699-3290e769644f,Renault,Duster,2010,Branco,96421,16500.0,Elétrico,Automático,NSN-3D04,16664758722wepbPE,Não,2025-05-19
29bc98ff-4f9d-4be8-9180-29737aa9d34d,Fiat,Argo,2021,Vermelho,142661,52000.0,Gasolina,CVT,VJR-3U32,97250103263naPIYB,Sim,2025-02-25
16c3ad13-aff8-427e-ba60-e661a443294d,Chevrolet,S10,2021,Prata,176665,61600.0,Gasolina,Automático,DMP-7Z98,48825193493fltaZu,Não,2025-06-07
d7b7eba5-3506-4e35-a580-82ea8a9b371b,Fiat,Uno,2015,Prata,198222,47000.0,Gasolina,CVT,XRH-3N21,39316771613wVgBEN,Sim,2025-04-23
480c49e7-064d-437a-9032-03fdad39d694,Toyota,Etios,2019,Prata,7412,76300.0,Gasolina,Manual,ADP-0Z65,53567648425ytJCRU,Não,2025-06-04
502a2d43-11e0-4cce-aa21-33008f2c2a12,Honda,HR-V,2022,Branco,172913,79900.0,Flex,CVT,CIX-0P32,91197784839fufQuk,Não,2025-04-13
ef966ae3-41c2-47b0-a36f-3962ae67f4df,Toyota,Yaris,2019,Prata,55244,77000.0,Flex,CVT,SDI-9A56,20513772479SXQSfj,Não,2025-01-26
922be2b1-e7e0-41ac-97dc-533889622150,Chevrolet,Spin,2011,Azul,132952,58500.0,Gasolina,CVT,KJZ-2P37,36482928015pXsMhB,Não,2025-05-31
93d4632e-4e3a-4d46-acc2-ab9c3b17b819,Volkswagen,Gol,2010,Branco,26302,22000.0,Flex,CVT,VVJ-2D79,68690133365teqQvP,Não,2025-02-05
65a6a9c4-4569-4cdd-90f3-b434ffcf160e,Ford,Fiesta,2013,Cinza,85741,27500.0,Diesel,Manual,AGF-2F17,24792228548kCutig,Sim,2025-04-30
463b2c8f-a1c8-4a15-a91a-24a73e4d507e,Honda,Civic,2007,Vermelho,147065,28500.0,Diesel,Manual,QVY-6S44,13997753646xBkVhZ,Não,2025-01-04
7d08766a-745f-40ec-9e10-23770e2869d8,Fiat,Uno,2015,Cinza,65557,33000.0,Diesel,CVT,ITW-9J40,19313653189TMspNI,Não,2025-03-25
a29e792b-f70c-4442-bfc4-68d8861932fa,Chevrolet,Spin,2015,Prata,173917,30500.0,Gasolina,Manual,PAJ-7G69,93166829395HZsfVG,Não,2025-05-24
f4e11725-a5e2-4a86-8652-24e18790cfac,Hyundai,HB20,2017,Cinza,150185,67200.0,Diesel,CVT,KEB-2O95,75418744689sBijSP,Sim,2025-05-26
0d6b113a-aeaf-4670-9d9f-3ea495dd96ae,Ford,Fiesta,2021,Branco,15551,76000.0,Elétrico,Automático,GMG-8O94,80390892594jCMxcu,Sim,2025-01-29
dcdcd40f-eb71-4263-959f-61d52d32e256,Honda,Fit,2023,Vermelho,11088,91800.0,Diesel,Automático,RIY-1J18,61017277548mSIUlw,Sim,2025-05-31
02b88ed3-bcf9-4527-98a4-9a7ddeeceb46,Toyota,Etios,2006,Cinza,180845,39000.0,Flex,Manual,ORQ-6G16,87087907789olLmHd,Não,2025-05-28
1aa4ec2c-a061-4a55-97ad-df3438c5798b,Ford,EcoSport,2014,Vermelho,102858,55500.0,Elétrico,Manual,XMS-7Y10,41545216489tQQZgl,Não,2025-05-08
41705688-a64f-4714-a7d2-e809cd9bb629,Ford,Fiesta,2022,Cinza,109012,94350.0,Flex,CVT,IRK-3S22,60671673482hTuoQE,Não,2025-03-24
37945fe6-3374-4e4c-8d9e-28baf2ca87b9,Hyundai,Tucson,2008,Vermelho,176746,16000.0,Gasolina,Automático,QCS-8U58,17253634864YnKJCi,Sim,2025-04-01
269b300d-fd25-4e44-9f98-b762e3876af1,Toyota,Corolla,2006,Vermelho,19224,21000.0,Gasolina,CVT,IGO-7Y01,86727348720ltLLMA,Sim,2025-06-01
4ef2cfc6-d43f-412e-9932-00b25992143f,Toyota,Corolla,2007,Preto,34523,37500.0,Diesel,Automático,VJY-8O51,11357797161WwCKeO,Sim,2025-04-03
54c9adb4-1131-4beb-8309-e1c2d0dabbe2,Toyota,Corolla,2014,Preto,162448,55000.0,Etanol,Automático,EGE-4B09,32569767658qyDkuj,Sim,2025-05-11
95aa70f5-58d6-4243-be92-1ac67a851832,Hyundai,HB20,2018,Prata,129036,60450.0,Etanol,Automático,CBF-6O57,71584270506nFeFjP,Sim,2025-03-26
a69fc23e-0bdd-4ad3-a6ff-53b16ab71dd5,Toyota,Corolla,2024,Cinza,170992,45600.0,Diesel,Automático,SBB-1U06,64316799845aOeLbr,Não,2025-03-18
4a3b7989-2be6-46eb-8d38-c1daf48fc46a,Ford,EcoSport,2005,Vermelho,148656,21500.0,Gasolina,Automático,BOA-3E15,92750396173iATaBl,Sim,2025-04-02
74cbdb8d-7d9c-48df-ab51-bc9071b50918,Renault,Kwid,2019,Prata,30651,23100.0,Diesel,Automático,SGC-2V45,39081498671QtAhwV,Não,2025-06-21
88b55a83-2d7a-4eda-9152-f2498a4a82b7,Ford,Ranger,2022,Prata,63008,89250.0,Diesel,Automático,ZPE-3G59,05140961712yfcUeU,Não,2025-05-13
607ffa2a-0ce7-44c6-9626-c8c8a9f6d0f5,Honda,City,2007,Preto,32831,46000.0,Etanol,Automático,LRR-1C04,95337073830EWLzsy,Sim,2025-06-14
08c689b0-47ea-4431-b1ab-c5e41fe74f5c,Fiat,Uno,2013,Azul,160806,16500.0,Etanol,Manual,BDT-9T29,06580070180WwLIvH,Não,2025-03-22
7b8fb3b4-1c49-4645-9b38-19808575da3b,Toyota,Hilux,2010,Azul,13933,46500.0,Flex,Automático,ZOV-4Y72,98860176745PMNJnp,Não,2025-04-03
2f10833f-2e06-42ac-a44e-0f13dfc6ea7d,Renault,Kwid,2018,Preto,29731,59800.0,Elétrico,CVT,WCH-5T09,88266028499twfshd,Não,2025-06-11
f53e82f4-973c-44c2-a8c8-3fed6ad9653d,Hyundai,Tucson,2022,Azul,28776,94350.0,Etanol,Automático,XEX-2B85,31016670034VEViqK,Sim,2025-05-18
500c3b6f-4a5a-4d24-8183-c7efe2a6ca87,Hyundai,Creta,2019,Prata,182111,55300.0,Gasolina,Manual,LFR-0O08,44990374562hHVAWE,Sim,2025-04-17
f179c75a-4e36-40fb-b708-c87f799e590f,Volkswagen,Gol,2006,Preto,123493,34500.0,Flex,Manual,ZWA-4Z79,87765016295jpQZDD,Não,2025-04-24
44a246fe-5675-4f96-ad85-73d582a73bdd,Honda,Civic,2017,Vermelho,185015,31800.0,Diesel,Manual,IYR-7L09,72937646311AVCAEm,Não,2025-04-28
81606342-6c86-44af-902d-c3678f698203,Volkswagen,T-Cross,2008,Prata,8866,16500.0,Diesel,Automático,YRN-3Q07,66169986072FSNMIY,Não,2025-05-10
c96d8a9e-152b-4108-bc3e-e065224ad8de,Toyota,Hilux,2015,Azul,10445,32000.0,Etanol,CVT,TKA-0K67,76008466386NAEVxj,Não,2025-05-29
3619bf93-66f9-478a-8acf-55b92800c276,Honda,City,2018,Vermelho,53844,26000.0,Etanol,CVT,NKV-5Y60,61442487204BWNXMM,Sim,2025-04-11
